Date,PG,BEI.DE
2014-09-02,75.421143,66.114624
2014-09-03,75.348434,67.452461
2014-09-04,76.075546,68.465675
2014-09-05,76.139175,67.895126
2014-09-08,75.730164,67.688545
2014-09-09,75.430222,66.399902
2014-09-10,76.021004,65.829346
2014-09-11,75.884674,65.553917
2014-09-12,75.675636,65.583427
2014-09-15,76.23008,65.593269
2014-09-16,76.420944,65.809677
2014-09-17,76.493668,65.563759
2014-09-18,76.520927,64.944016
2014-09-19,76.775414,65.603104
2014-09-22,77.084442,65.189949
2014-09-23,76.748154,64.786629
2014-09-24,77.475273,65.603104
2014-09-25,76.64817,65.337494
2014-09-26,76.875389,65.337494
2014-09-29,76.748154,65.150604
2014-09-30,76.111908,65.062065
2014-10-01,75.566566,64.521027
2014-10-02,75.484764,63.901295
2014-10-03,76.157364,
2014-10-06,75.95739,64.039009
2014-10-07,75.584747,63.48814
2014-10-08,76.511826,63.645531
2014-10-09,76.0392,63.556999
2014-10-10,76.975372,63.045471
2014-10-13,75.775612,62.189655
2014-10-14,75.939217,61.314159
2014-10-15,75.393875,60.920677
2014-10-16,74.748535,60.586216
2014-10-17,75.684715,61.501064
2014-10-20,76.511826,61.235462
2014-10-21,76.902657,61.71748
2014-10-22,77.144455,62.376556
2014-10-23,76.228569,62.484764
2014-10-24,77.996223,61.697803
2014-10-27,78.719765,61.668289
2014-10-28,79.196022,62.347046
2014-10-29,79.260147,62.868408
2014-10-30,79.62648,62.947109
2014-10-31,79.928719,63.507813
2014-11-03,80.029465,62.779873
2014-11-04,81.183479,62.071606
2014-11-05,81.513199,63.114338
2014-11-06,81.4216,67.118011
2014-11-07,81.632256,66.075279
2014-11-10,81.925331,66.439247
2014-11-11,82.126823,66.399902
2014-11-12,81.952812,66.281853
2014-11-13,81.146835,66.744194
2014-11-14,80.698051,66.665497
2014-11-17,80.450768,66.822891
2014-11-18,80.551521,67.629524
2014-11-19,81.265915,67.61969
2014-11-20,81.027771,68.377144
2014-11-21,81.146835,69.439537
2014-11-24,80.698051,69.311661
2014-11-25,81.330025,69.183777
2014-11-26,81.403282,69.331337
2014-11-28,82.822906,70.413406
2014-12-01,82.502342,70.39373
2014-12-02,83.409058,70.334709
2014-12-03,82.429054,70.039589
2014-12-04,82.960274,69.095238
2014-12-05,82.777107,70.236336
2014-12-08,83.125137,70.098618
2014-12-09,83.079346,69.006714
2014-12-10,82.429054,68.918175
2014-12-11,82.804573,67.865616
2014-12-12,82.016922,66.468758
2014-12-15,81.696358,64.934181
2014-12-16,81.842903,65.367004
2014-12-17,83.070183,65.494896
2014-12-18,84.260834,66.153976
2014-12-19,84.306633,66.881912
2014-12-22,84.810356,66.813049
2014-12-23,85.442314,66.714684
2014-12-24,85.304924,
2014-12-26,85.598015,
2014-12-29,84.846992,67.13768
2014-12-30,84.627174,66.321198
2014-12-31,83.427376,
2015-01-02,82.832062,65.996582
2015-01-05,82.438232,64.934181
2015-01-06,82.062714,65.150604
2015-01-07,82.493172,65.750648
2015-01-08,83.436539,67.806595
2015-01-09,82.658043,67.029472
2015-01-12,82.355789,68.741104
2015-01-13,82.703842,68.908348
2015-01-14,82.419922,68.888664
2015-01-15,82.30085,72.744774
2015-01-16,83.573906,73.846519
2015-01-20,83.518974,73.90554
2015-01-21,83.688683,74.35804
2015-01-22,84.509621,75.263062
2015-01-23,83.089149,77.053398
2015-01-26,82.62793,77.407532
2015-01-27,79.777748,76.453339
2015-01-28,78.54174,76.443497
2015-01-29,79.02137,77.181274
2015-01-30,77.748489,76.532036
2015-02-02,78.514061,77.004211
2015-02-03,79.279648,75.735237
2015-02-04,79.132057,76.236916
2015-02-05,79.971451,76.28611
2015-02-06,78.966026,76.000839
2015-02-09,78.449501,75.085991
2015-02-10,78.763115,75.312233
2015-02-11,78.993721,75.233551
2015-02-12,79.353447,75.823769
2015-02-13,79.233528,74.02359
2015-02-17,78.855331,73.197289
2015-02-18,79.565598,73.374344
2015-02-19,78.597092,73.462883
2015-02-20,78.283463,73.197289
2015-02-23,78.763115,74.112122
2015-02-24,78.864578,74.682671
2015-02-25,78.827682,74.200661
2015-02-26,78.560188,75.627022
2015-02-27,78.523285,76.364799
2015-03-02,78.78157,76.325447
2015-03-03,78.550964,76.197578
2015-03-04,77.803818,77.27964
2015-03-05,78.062096,77.289482
2015-03-06,76.244987,77.830521
2015-03-09,76.641609,77.555084
2015-03-10,75.211914,77.348503
2015-03-11,75.073547,78.686333
2015-03-12,75.719215,78.617477
2015-03-13,75.479401,79.325745
2015-03-16,77.075119,81.322662
2015-03-17,76.420219,80.594719
2015-03-18,77.250397,80.614388
2015-03-19,76.909096,80.565208
2015-03-20,78.163567,81.076729
2015-03-23,78.274239,80.476677
2015-03-24,77.407188,80.673416
2015-03-25,76.567818,79.414284
2015-03-26,75.774551,79.030632
2015-03-27,75.922119,79.817596
2015-03-30,76.300323,80.781631
2015-03-31,75.580856,79.581505
2015-04-01,75.931366,80.157036
2015-04-02,76.032837,80.742493
2015-04-06,76.59549,
2015-04-07,75.995941,81.982849
2015-04-08,76.346436,80.940948
2015-04-09,76.457123,81.526398
2015-04-10,76.881439,82.707214
2015-04-13,76.955215,82.201149
2015-04-14,77.112022,81.655396
2015-04-15,77.029015,81.972923
2015-04-16,77.019783,81.3974
2015-04-17,76.125061,80.196732
2015-04-20,76.43869,80.742493
2015-04-21,76.632393,81.079865
2015-04-22,76.641609,79.621201
2015-04-23,75.268272,78.85714
2015-04-24,75.314774,79.631126
2015-04-27,74.942856,81.08979
2015-04-28,74.775459,79.611282
2015-04-29,74.245476,77.100784
2015-04-30,73.929352,77.358788
2015-05-01,74.654594,
2015-05-04,74.710396,78.142693
2015-05-05,74.450035,76.078735
2015-05-06,74.756889,76.217651
2015-05-07,74.570908,78.648766
2015-05-08,75.277557,81.030258
2015-05-11,74.635994,80.14711
2015-05-12,74.338463,79.343361
2015-05-13,74.106003,78.688454
2015-05-14,74.914948,80.633339
2015-05-15,75.361259,79.98835
2015-05-18,75.073013,81.189018
2015-05-19,75.156708,83.05452
2015-05-20,74.831261,82.260689
2015-05-21,74.76619,82.439301
2015-05-22,74.338463,82.46907
2015-05-26,73.585327,81.139404
2015-05-27,73.817764,83.252975
2015-05-28,73.761986,83.034676
2015-05-29,72.887947,81.784386
2015-06-01,73.315674,82.012619
2015-06-02,73.027435,80.405106
2015-06-03,73.046021,80.921104
2015-06-04,72.664803,80.474571
2015-06-05,71.995331,78.618996
2015-06-08,72.255684,78.231995
2015-06-09,73.36216,77.249634
2015-06-10,73.957245,78.003777
2015-06-11,73.836365,78.867065
2015-06-12,73.334267,77.487778
2015-06-15,72.636902,76.803108
2015-06-16,73.548119,77.537399
2015-06-17,74.459343,76.624496
2015-06-18,75.147392,77.527473
2015-06-19,74.887062,76.525269
2015-06-22,74.80336,78.311378
2015-06-23,74.189697,78.807526
2015-06-24,73.929352,78.430458
2015-06-25,73.817764,78.023613
2015-06-26,73.771263,78.30146
2015-06-29,72.822868,75.721504
2015-06-30,72.748482,74.560532
2015-07-01,74.124603,75.79097
2015-07-02,74.31987,75.165833
2015-07-06,74.431435,73.97509
2015-07-07,75.98423,73.300331
2015-07-08,75.305458,73.746857
2015-07-09,74.998627,74.500999
2015-07-10,75.268272,76.763412
2015-07-13,76.160904,77.487778
2015-07-14,76.281776,78.033539
2015-07-15,76.384056,78.341148
2015-07-16,76.523521,78.886909
2015-07-17,76.467728,78.827377
2015-07-20,76.421234,79.482285
2015-07-21,75.900543,78.470154
2015-07-22,75.772125,78.073235
2015-07-23,75.650246,78.093079
2015-07-24,75.265907,77.725937
2015-07-27,74.965935,76.088654
2015-07-28,75.209671,76.564957
2015-07-29,75.575264,76.852715
2015-07-30,72.547379,77.021408
2015-07-31,71.900543,77.219864
2015-08-03,71.619331,79.194519
2015-08-04,71.159988,79.363213
2015-08-05,71.02874,82.260689
2015-08-06,71.00061,82.389687
2015-08-07,70.756889,81.33786
2015-08-10,71.600571,81.734779
2015-08-11,71.4506,79.928818
2015-08-12,71.609955,76.227577
2015-08-13,71.038132,77.051178
2015-08-14,70.88813,77.378632
2015-08-17,70.803764,77.239708
2015-08-18,70.428787,76.376419
2015-08-19,69.481995,75.016983
2015-08-20,69.285141,73.627777
2015-08-21,67.344658,71.702744
2015-08-24,64.813614,68.715958
2015-08-25,64.138657,71.37529
2015-08-26,66.463478,70.660843
2015-08-27,67.007187,73.171326
2015-08-28,66.754074,73.320175
2015-08-31,66.247871,73.211021
2015-09-01,64.588638,72.327881
2015-09-02,65.441704,72.784332
2015-09-03,65.554176,73.806389
2015-09-04,64.45739,71.940895
2015-09-08,65.601059,72.784332
2015-09-09,64.194923,73.131638
2015-09-10,64.044922,72.179039
2015-09-11,64.138657,71.921051
2015-09-14,63.801189,71.841667
2015-09-15,65.104218,72.407272
2015-09-16,65.713539,73.806389
2015-09-17,65.84478,73.518623
2015-09-18,65.563553,72.417191
2015-09-21,66.229134,74.10408
2015-09-22,65.797905,73.141563
2015-09-23,65.863541,74.10408
2015-09-24,66.894707,73.578171
2015-09-25,68.122719,76.058891
2015-09-28,67.27903,76.564957
2015-09-29,67.757126,75.840584
2015-09-30,67.4384,78.559456
2015-10-01,67.447777,77.051178
2015-10-02,67.888374,77.983925
2015-10-05,68.638306,79.918892
2015-10-06,68.807037,80.821869
2015-10-07,69.107033,79.859352
2015-10-08,69.744484,80.980637
2015-10-09,69.819466,81.546242
2015-10-12,69.678864,80.960785
2015-10-13,69.472618,80.415031
2015-10-14,69.566353,80.127274
2015-10-15,69.622589,81.665321
2015-10-16,70.213188,81.377556
2015-10-19,70.456917,82.429375
2015-10-20,69.772598,81.06002
2015-10-21,69.605171,81.972923
2015-10-22,70.796944,83.580437
2015-10-23,72.85891,85.197861
2015-10-26,73.293991,84.741409
2015-10-27,73.104836,84.344498
2015-10-28,72.367065,85.227631
2015-10-29,72.849434,86.209991
2015-10-30,72.244102,85.763466
2015-11-02,72.452187,85.465775
2015-11-03,72.877831,84.473488
2015-11-04,72.887268,86.924446
2015-11-05,72.253563,87.767883
2015-11-06,71.477974,87.112976
2015-11-09,71.317169,85.892464
2015-11-10,71.667122,85.733696
2015-11-11,71.846848,86.587067
2015-11-12,70.617241,85.78331
2015-11-13,69.955132,85.098633
2015-11-16,71.222588,85.674156
2015-11-17,71.005043,88.313644
2015-11-18,71.790108,88.095345
2015-11-19,72.092766,88.135033
2015-11-20,71.714424,88.065575
2015-11-23,71.856308,88.373184
2015-11-24,72.310318,86.338997
2015-11-25,71.790108,88.442642
2015-11-27,71.600922,88.125107
2015-11-30,70.787491,87.460281
2015-12-01,71.827934,87.370979
2015-12-02,71.68605,87.847267
2015-12-03,71.638748,84.076584
2015-12-04,73.615585,83.074364
2015-12-07,74.126358,85.287163
2015-12-08,73.539925,83.977348
2015-12-09,73.492622,82.49884
2015-12-10,73.577759,82.528603
2015-12-11,73.568298,81.466858
2015-12-14,74.050674,80.722641
2015-12-15,75.36541,83.907883
2015-12-16,76.604477,83.213287
2015-12-17,75.942383,84.175804
2015-12-18,73.899338,82.042389
2015-12-21,74.674934,80.931023
2015-12-22,75.289749,81.466858
2015-12-23,75.592415,82.727066
2015-12-24,75.469452,
2015-12-28,75.592415,82.399612
2015-12-29,76.008591,84.24527
2015-12-30,75.734291,83.510979
2015-12-31,75.110039,
2016-01-04,74.126358,80.494423
2016-01-05,74.362816,81.36763
2016-01-06,73.643959,80.841721
2016-01-07,73.000778,78.867065
2016-01-08,71.856308,78.668602
2016-01-11,72.518394,77.974007
2016-01-12,72.367065,80.325722
2016-01-13,71.742805,80.831795
2016-01-14,72.026558,78.946442
2016-01-15,70.919914,77.854927
2016-01-19,72.575142,80.216576
2016-01-20,72.349045,77.964081
2016-01-21,73.198181,78.777756
2016-01-22,73.8088,80.792099
2016-01-25,73.322212,81.417244
2016-01-26,75.19223,81.982849
2016-01-27,75.182693,82.965218
2016-01-28,76.155869,81.635544
2016-01-29,77.940033,84.423882
2016-02-01,77.396194,84.344498
2016-02-02,76.537514,84.900177
2016-02-03,77.377113,84.255196
2016-02-04,76.995476,82.270615
2016-02-05,77.472511,80.454727
2016-02-08,78.827347,78.351074
2016-02-09,78.846405,78.5793
2016-02-10,77.873245,78.628914
2016-02-11,76.232201,76.674103
2016-02-12,77.272163,77.785469
2016-02-16,77.730125,80.881409
2016-02-17,78.665146,78.51976
2016-02-18,78.216721,77.507629
2016-02-19,78.035439,78.787682
2016-02-22,78.359825,79.482285
2016-02-23,78.05452,79.948654
2016-02-24,77.81601,78.311378
2016-02-25,78.560188,79.908966
2016-02-26,77.377113,79.809738
2016-02-29,76.604294,79.333435
2016-03-01,77.501152,81.278328
2016-03-02,78.760551,79.789894
2016-03-03,79.037231,78.916679
2016-03-04,79.657402,79.829582
2016-03-07,79.285294,78.867065
2016-03-08,79.247131,79.214363
2016-03-09,79.151726,79.779968
2016-03-10,78.502953,78.142693
2016-03-11,77.997269,79.968498
2016-03-14,77.443901,80.474571
2016-03-15,77.577469,80.166962
2016-03-16,77.606094,79.581505
2016-03-17,78.951378,79.383057
2016-03-18,79.333,80.673035
2016-03-21,79.495193,80.544029
2016-03-22,78.941826,80.464645
2016-03-23,79.018158,80.851646
2016-03-24,79.084938,78.906754
2016-03-28,78.827347,
2016-03-29,78.999077,79.422745
2016-03-30,78.884583,79.928818
2016-03-31,78.531563,
2016-04-01,79.695564,77.507629
2016-04-04,79.390251,77.616783
2016-04-05,79.342545,76.525269
2016-04-06,79.962708,76.624496
2016-04-07,79.418869,75.79097
2016-04-08,79.380714,76.287109
2016-04-11,78.932281,75.939812
2016-04-12,79.027702,76.644333
2016-04-13,78.674683,77.25956
2016-04-14,78.886299,78.202225
2016-04-15,79.16526,78.311378
2016-04-18,79.675064,78.718224
2016-04-19,80.107925,81.605774
2016-04-20,78.443817,81.318016
2016-04-21,77.722389,80.127274
2016-04-22,77.866669,78.718224
2016-04-25,78.309158,78.876984
2016-04-26,76.520012,78.51976
2016-04-27,76.847046,78.807526
2016-04-28,76.722008,79.194519
2016-04-29,77.068291,77.755699
2016-05-02,77.88591,78.122849
2016-05-03,78.010963,78.777756
2016-05-04,78.491913,77.408401
2016-05-05,78.203346,77.408401
2016-05-06,79.001724,77.626709
2016-05-09,78.992111,78.986137
2016-05-10,79.338409,79.601357
2016-05-11,79.020973,78.777756
2016-05-12,79.271072,78.370926
2016-05-13,78.136009,78.63884
2016-05-16,78.520775,
2016-05-17,77.54924,77.596931
2016-05-18,76.808571,78.410606
2016-05-19,77.13562,77.428246
2016-05-20,76.972099,78.599144
2016-05-23,77.145233,77.904549
2016-05-24,77.88591,78.817451
2016-05-25,78.376495,78.797607
2016-05-26,78.126396,79.085365
2016-05-27,78.328392,79.879196
2016-05-31,77.953255,81.050095
2016-06-01,78.674683,81.169174
2016-06-02,78.828583,80.851646
2016-06-03,79.328781,81.625626
2016-06-06,79.617348,82.627831
2016-06-07,79.184494,83.133904
2016-06-08,79.501915,82.379761
2016-06-09,80.002106,81.48671
2016-06-10,80.030968,79.373131
2016-06-13,79.424973,78.24192
2016-06-14,80.175262,77.41832
2016-06-15,79.790497,77.517555
2016-06-16,80.232986,77.507629
2016-06-17,79.963638,76.733643
2016-06-20,79.877075,79.115143
2016-06-21,80.232986,79.908966
2016-06-22,80.386879,80.01812
2016-06-23,81.002495,80.682945
2016-06-24,79.126785,79.492203
2016-06-27,78.136009,78.48999
2016-06-28,79.31916,79.948654
2016-06-29,80.713928,81.546242
2016-06-30,81.444984,84.235344
2016-07-01,81.550804,83.907883
2016-07-05,82.185661,84.483414
2016-07-06,81.791267,83.372047
2016-07-07,81.598892,83.818581
2016-07-08,82.503082,83.838425
2016-07-11,82.483841,84.265106
2016-07-12,82.483841,83.262901
2016-07-13,82.618515,83.372047
2016-07-14,82.599274,83.074364
2016-07-15,82.73394,83.411743
2016-07-18,82.656998,83.362129
2016-07-19,82.887848,82.290459
2016-07-20,82.713348,83.014832
2016-07-21,82.655182,83.004906
2016-07-22,83.101128,83.590355
2016-07-25,83.178688,83.451431
2016-07-26,82.664871,83.699509
2016-07-27,81.879616,83.243057
2016-07-28,82.218933,83.411743
2016-07-29,82.975098,83.342285
2016-08-01,83.770042,83.550659
2016-08-02,84.10936,83.848351
2016-08-03,83.343483,84.344498
2016-08-04,83.421051,80.811951
2016-08-05,83.159302,82.072151
2016-08-08,83.1399,81.903465
2016-08-09,83.362877,83.768967
2016-08-10,83.673103,83.163666
2016-08-11,84.080269,83.947578
2016-08-12,84.380791,84.146042
2016-08-15,84.361404,84.146042
2016-08-16,83.934845,83.818581
2016-08-17,84.303246,83.153755
2016-08-18,84.768585,83.312515
2016-08-19,84.64254,83.362129
2016-08-22,84.196594,82.58815
2016-08-23,84.729805,82.77668
2016-08-24,84.64254,82.766762
2016-08-25,85.214523,82.83622
2016-08-26,84.904305,83.491127
2016-08-29,85.602303,83.163666
2016-08-30,84.865524,83.203362
2016-08-31,84.64254,82.766762
2016-09-01,85.611992,80.534111
2016-09-02,85.505363,82.766762
2016-09-06,85.931915,82.488914
2016-09-07,85.262993,83.491127
2016-09-08,85.098183,82.875908
2016-09-09,83.60524,81.536316
2016-09-12,85.553833,81.347786
2016-09-13,84.390488,81.099716
2016-09-14,84.351723,81.774475
2016-09-15,85.369637,82.250763
2016-09-16,85.359947,81.972923
2016-09-19,85.670174,82.86599
2016-09-20,85.873749,82.816368
2016-09-21,85.117584,82.677452
2016-09-22,86.271217,83.600281
2016-09-23,85.078804,83.600281
2016-09-26,85.166054,82.955292
2016-09-27,85.660477,83.510979
2016-09-28,86.72686,83.520897
2016-09-29,85.534439,82.905678
2016-09-30,87.008003,83.302589
2016-10-03,85.951302,
2016-10-04,85.650772,84.175804
2016-10-05,86.135498,81.903465
2016-10-06,86.494194,81.36763
2016-10-07,87.250366,80.14711
2016-10-10,86.339081,80.950874
2016-10-11,85.834969,81.159248
2016-10-12,85.864052,81.030258
2016-10-13,85.544128,80.673035
2016-10-14,85.728333,80.990562
2016-10-17,85.14666,80.216576
2016-10-18,84.778275,80.732567
2016-10-19,83.566872,80.454727
2016-10-20,82.97094,80.176888
2016-10-21,82.384789,79.86927
2016-10-24,82.160088,79.928818
2016-10-25,84.96389,79.68074
2016-10-26,85.383972,79.879196
2016-10-27,84.582893,79.551743
2016-10-28,84.836884,79.521973
2016-10-31,84.797813,79.581505
2016-11-01,84.846657,78.787682
2016-11-02,84.739197,77.686241
2016-11-03,84.602425,81.278328
2016-11-04,83.117493,80.861565
2016-11-07,84.563339,80.524185
2016-11-08,85.442589,80.405106
2016-11-09,83.947884,79.303665
2016-11-10,81.046387,76.674103
2016-11-11,81.652084,76.803108
2016-11-14,81.085457,76.267273
2016-11-15,81.691162,77.150406
2016-11-16,81.271088,76.445885
2016-11-17,81.153847,76.664185
2016-11-18,80.108536,77.061104
2016-11-21,80.733765,76.83287
2016-11-22,80.851006,76.386345
2016-11-23,80.77285,75.969582
2016-11-25,81.534851,76.991638
2016-11-28,81.153847,76.674103
2016-11-29,80.978004,76.614571
2016-11-30,80.557922,76.485573
2016-12-01,79.971756,75.086441
2016-12-02,80.499306,74.967377
2016-12-05,81.075691,75.334518
2016-12-06,80.997536,75.622284
2016-12-07,82.238243,76.138275
2016-12-08,81.573929,76.535187
2016-12-09,82.423866,77.894623
2016-12-12,83.166328,77.755699
2016-12-13,83.215179,78.738068
2016-12-14,82.423866,78.926605
2016-12-15,82.726707,78.539612
2016-12-16,82.726707,78.658684
2016-12-19,82.75602,79.998276
2016-12-20,82.619247,80.216576
2016-12-21,82.335938,79.95858
2016-12-22,82.521553,80.047882
2016-12-23,83.000252,80.196732
2016-12-27,82.648552,80.524185
2016-12-28,82.130783,80.395187
2016-12-29,82.40432,80.484497
2016-12-30,82.140549,79.978424
2017-01-03,82.25779,80.484497
2017-01-04,82.550865,79.859352
2017-01-05,83.097946,80.176888
2017-01-06,83.068634,79.918892
2017-01-09,82.453178,80.14711
2017-01-10,81.564156,80.365417
2017-01-11,81.818161,79.660896
2017-01-12,81.906082,79.730354
2017-01-13,82.072166,79.819664
2017-01-17,83.244492,80.663109
2017-01-18,83.62851,80.772255
2017-01-19,83.402031,81.079865
2017-01-20,86.109886,81.268402
2017-01-23,85.627403,81.030258
2017-01-24,86.513611,81.050095
2017-01-25,85.824341,81.437088
2017-01-26,85.272919,81.595863
2017-01-27,85.391083,82.359917
2017-01-30,85.420616,81.67524
2017-01-31,86.257599,81.308098
2017-02-01,85.991737,80.950874
2017-02-02,86.415146,81.913391
2017-02-03,86.070511,82.121773
2017-02-06,86.060661,81.635544
2017-02-07,86.661308,82.598068
2017-02-08,86.97641,83.768967
2017-02-09,87.311195,84.146042
2017-02-10,86.621925,82.846138
2017-02-13,86.956711,83.381973
2017-02-14,86.513611,82.975143
2017-02-15,89.723656,83.332367
2017-02-16,89.398705,83.044601
2017-02-17,89.694115,85.078789
2017-02-21,90.265221,84.384186
2017-02-22,90.03875,86.219917
2017-02-23,89.733498,86.150459
2017-02-24,89.654724,85.852768
2017-02-27,89.497177,85.912315
2017-02-28,89.674416,85.455856
2017-03-01,90.255386,86.090927
2017-03-02,89.516876,85.971848
2017-03-03,89.113152,85.644386
2017-03-06,88.985153,85.981773
2017-03-07,88.906372,85.436012
2017-03-08,88.758675,84.929939
2017-03-09,88.955605,85.912315
2017-03-10,89.674416,85.971848
2017-03-13,89.910736,85.882545
2017-03-14,89.605492,86.805374
2017-03-15,89.999367,86.656525
2017-03-16,90.03875,87.172516
2017-03-17,89.605492,87.559509
2017-03-20,89.822121,87.440437
2017-03-21,89.79258,87.202278
2017-03-22,89.595642,86.983986
2017-03-23,89.379013,87.470207
